Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Max_strength.perceptual,Exclusivity.perceptual,Dominant.perceptual,Minkowski3.perceptual,N_known.perceptual,Percent_known.perceptual
EVERYTHING,3.743,3.257,3.486,3.371,3.514,4.057,1.651,1.975,2.005,2.045,1.869,1.589,4.057,0.037,Visual,6.525,35,1.0
PIANO STOOL,0.432,0.027,3.486,0.189,0.135,4.162,0.959,0.164,1.85,0.569,0.419,1.444,4.162,0.49,Visual,4.857,37,1.0
FRIDGE,2.108,0.135,3.486,0.162,1.0,4.297,1.68,0.585,1.909,0.688,1.354,1.392,4.297,0.372,Visual,5.093,37,1.0
TABLECLOTH,0.606,0.121,3.485,0.182,0.364,4.212,1.413,0.415,1.661,0.727,1.025,1.193,4.212,0.456,Visual,4.896,33,1.0
KITCHEN STOVE,1.273,0.333,3.485,0.091,1.818,4.273,1.663,0.854,1.906,0.522,1.862,1.442,4.273,0.371,Visual,5.045,33,1.0
LAUNDRY BASKET,0.286,0.0,3.476,0.143,0.667,4.571,0.717,0.0,1.504,0.478,1.354,0.676,4.571,0.5,Visual,5.166,21,1.0
SHARPNESS,1.0,0.714,3.476,0.667,0.286,3.095,1.549,1.231,2.064,1.354,0.717,1.868,3.476,0.345,Haptic,4.186,21,1.0
IPHONE,2.952,0.0,3.476,0.238,0.048,4.381,1.774,0.0,1.94,0.436,0.218,0.865,4.381,0.395,Visual,5.335,21,1.0
CANDLEHOLDER,0.475,0.0,3.475,0.4,0.975,3.925,1.012,0.0,1.585,1.194,1.609,1.591,3.925,0.424,Visual,4.696,40,0.976
MUSHY,1.579,2.158,3.474,0.421,0.474,3.0,1.865,1.951,2.038,1.17,1.219,1.972,3.474,0.275,Haptic,4.363,19,1.0
WARMISH,0.368,0.737,3.474,3.105,0.211,1.0,1.012,1.195,1.775,1.941,0.631,1.247,3.474,0.367,Haptic,4.185,19,1.0
WATER SKI,1.632,0.0,3.474,1.211,0.211,3.895,1.739,0.0,1.389,1.273,0.419,1.286,3.895,0.374,Visual,4.749,19,1.0
WATERMELON,0.474,4.684,3.474,1.0,3.684,4.263,0.905,0.749,2.118,1.795,1.635,1.147,4.684,0.24,Gustatory,6.489,19,1.0
DINNERWARE,0.737,0.211,3.474,0.105,0.105,3.684,1.558,0.631,1.679,0.459,0.459,1.635,3.684,0.43,Visual,4.52,19,1.0
DRUMSTICK,2.316,1.526,3.474,0.895,1.316,3.684,2.237,2.118,1.712,1.595,1.857,1.635,3.684,0.211,Visual,4.804,19,1.0
WASHTUB,1.105,0.0,3.474,0.105,0.474,4.263,1.41,0.0,1.775,0.459,0.841,1.558,4.263,0.453,Visual,4.944,19,0.95
SOAPSUDS,0.737,0.158,3.474,0.316,1.474,4.158,1.447,0.375,1.712,0.82,1.577,1.425,4.158,0.388,Visual,4.897,19,0.95
TICKLER,1.789,0.421,3.474,2.526,0.421,2.158,2.016,1.216,2.065,2.22,1.216,2.167,3.474,0.283,Haptic,4.198,19,0.905
SANDWICH,0.526,4.421,3.474,1.368,3.263,3.895,0.905,1.121,1.467,1.978,1.593,1.41,4.421,0.23,Gustatory,6.081,19,0.95
HAIRBRUSH,0.316,0.0,3.474,0.368,0.158,3.947,0.749,0.0,1.307,1.116,0.501,1.393,3.947,0.478,Visual,4.695,19,0.95
SLEEPWEAR,0.053,0.0,3.474,0.263,0.158,3.316,0.229,0.0,1.896,0.562,0.501,1.797,3.474,0.478,Haptic,4.28,19,1.0
EYE DROPS,0.632,0.526,3.474,2.684,0.842,4.421,1.116,1.429,1.679,2.083,1.068,1.261,4.421,0.31,Visual,5.297,19,0.95
FIRMER,0.158,0.158,3.474,0.263,0.0,1.579,0.501,0.501,2.118,0.562,0.0,1.805,3.474,0.617,Haptic,3.58,19,1.0
TOMATO,0.316,4.737,3.474,0.737,2.842,4.474,0.82,0.653,1.775,1.628,1.803,0.772,4.737,0.267,Gustatory,6.392,19,1.0
DISHRAG,0.526,0.421,3.474,0.579,0.842,4.0,1.307,1.305,1.429,1.427,1.302,1.563,4.0,0.364,Visual,4.746,19,1.0
BRISTLE BRUSH,0.842,0.0,3.474,0.421,0.105,3.895,1.119,0.0,1.926,1.17,0.315,1.286,3.895,0.446,Visual,4.667,19,1.0
GAUZE,0.579,0.0,3.474,0.211,0.316,3.474,1.387,0.0,1.577,0.713,0.582,1.679,3.474,0.431,Visual,4.381,19,1.0
FLASK,1.053,1.579,3.474,0.316,1.105,4.105,1.682,2.143,1.611,1.003,1.761,1.286,4.105,0.326,Visual,4.899,19,1.0
TOE,0.158,0.158,3.474,1.158,0.789,4.368,0.501,0.501,1.867,1.608,1.437,1.165,4.368,0.417,Visual,5.031,19,1.0
SCRAPE,2.895,0.0,3.474,1.211,0.0,3.316,1.969,0.0,1.541,1.475,0.0,1.668,3.474,0.319,Haptic,4.709,19,1.0
CRUNCHABLE,4.0,2.158,3.474,0.947,0.053,3.316,1.599,2.115,1.896,1.471,0.229,2.029,4.0,0.283,Auditory,5.352,19,1.0
SHAVE,1.579,0.421,3.474,1.316,0.842,3.0,1.805,1.017,1.645,1.6,1.302,1.795,3.474,0.287,Haptic,4.232,19,0.95
SCOTCH TAPE,1.412,0.176,3.471,0.235,0.529,3.882,1.698,0.728,1.736,0.752,1.281,1.364,3.882,0.382,Visual,4.692,17,1.0
KITCHEN SINK,2.235,0.059,3.471,0.235,0.647,4.176,1.751,0.243,1.736,0.752,1.272,1.237,4.176,0.38,Visual,5.015,17,1.0
BONEY,0.176,0.235,3.471,0.588,0.176,3.529,0.529,0.562,1.625,0.939,0.529,2.004,3.529,0.41,Visual,4.414,17,0.895
UNWRAP,1.824,0.353,3.471,0.706,0.235,3.706,1.741,1.057,1.875,1.448,0.752,1.829,3.706,0.337,Visual,4.629,17,1.0
CHAPPED,0.059,0.118,3.471,1.647,0.0,2.824,0.243,0.332,1.463,1.801,0.0,1.704,3.471,0.428,Haptic,4.097,17,1.0
EGGSHELL,0.882,0.176,3.471,0.0,0.235,4.118,1.219,0.529,1.546,0.0,0.562,0.993,4.118,0.464,Visual,4.825,17,0.944
DUVET,0.529,0.059,3.471,0.176,0.235,4.118,1.281,0.243,2.095,0.529,0.562,1.616,4.118,0.473,Visual,4.817,17,0.895
FEELER,0.765,0.0,3.471,1.353,0.0,2.059,1.251,0.0,1.772,1.967,0.0,1.819,3.471,0.454,Haptic,3.767,17,0.944
ROUGH,0.529,0.294,3.471,0.824,0.118,2.412,0.874,0.985,1.875,1.334,0.332,2.002,3.471,0.438,Haptic,3.839,17,1.0
TANGLE,0.529,0.059,3.471,0.294,0.059,3.824,1.068,0.243,1.7,1.213,0.243,1.425,3.824,0.457,Visual,4.608,17,1.0
SHAPE,0.235,0.118,3.471,0.471,0.0,4.706,0.562,0.485,1.94,1.068,0.0,0.686,4.706,0.523,Visual,5.267,17,1.0
SILKINESS,0.765,0.471,3.471,0.412,0.0,2.118,1.3,1.375,1.663,0.939,0.0,1.764,3.471,0.48,Haptic,3.731,17,1.0
NEWSPAPER,0.529,0.0,3.471,0.235,0.529,4.294,1.068,0.0,1.625,0.664,1.007,1.359,4.294,0.474,Visual,4.95,17,1.0
LIFT,1.133,0.4,3.467,1.733,0.333,3.8,1.598,0.828,1.685,1.944,0.724,1.568,3.8,0.319,Visual,4.692,15,1.0
GRANULAR,0.333,1.2,3.467,0.533,0.4,3.133,0.9,1.373,1.922,1.246,1.056,1.767,3.467,0.346,Haptic,4.206,15,0.938
BAREBACKED,1.067,0.333,3.467,2.4,0.533,4.4,1.71,0.816,1.885,2.293,1.125,0.828,4.4,0.333,Visual,5.218,15,0.789
FOOT PEDAL,1.0,0.0,3.467,0.2,0.0,3.867,1.604,0.0,1.767,0.775,0.0,1.506,3.867,0.453,Visual,4.649,15,0.938
PLYWOOD,0.6,0.0,3.467,0.067,1.267,3.933,1.404,0.0,2.031,0.258,1.831,1.792,3.933,0.421,Visual,4.714,15,0.938
CREATURE,3.733,0.8,3.467,0.933,2.133,4.933,1.58,1.612,1.727,1.792,1.846,0.258,4.933,0.258,Visual,6.08,15,1.0
FREEZE,0.5,0.643,3.464,3.0,0.464,3.179,1.139,1.254,1.598,2.018,1.105,1.786,3.464,0.267,Haptic,4.66,28,1.0
GROPINGLY,0.231,0.0,3.462,0.769,0.0,2.692,0.439,0.0,1.761,1.363,0.0,1.601,3.462,0.484,Haptic,3.946,13,0.722
WOODENNESS,1.077,0.462,3.462,0.385,1.154,4.0,1.441,1.127,1.761,0.87,1.519,1.291,4.0,0.343,Visual,4.768,13,0.722
CHESS PIECE,0.429,0.0,3.457,0.143,0.029,3.743,1.037,0.0,1.868,0.55,0.169,1.771,3.743,0.48,Visual,4.544,35,1.0
LUXURIANT,1.909,1.818,3.455,2.727,1.909,3.818,1.446,1.722,1.128,1.555,1.814,1.722,3.818,0.128,Visual,5.156,11,0.611
CREDIT CARD,0.05,0.0,3.45,0.1,0.1,3.8,0.224,0.0,1.605,0.447,0.308,1.542,3.8,0.507,Visual,4.578,20,1.0
TOY,2.7,0.05,3.45,0.35,0.25,4.35,1.809,0.224,1.432,0.875,0.639,0.933,4.35,0.386,Visual,5.231,20,1.0
THORN,0.15,0.0,3.45,0.65,0.0,3.85,0.489,0.0,1.538,1.309,0.0,1.268,3.85,0.475,Visual,4.617,20,1.0
CUT,0.95,0.05,3.45,2.15,0.1,3.25,1.276,0.224,1.82,2.134,0.308,1.773,3.45,0.342,Haptic,4.417,20,1.0
FUCK,2.7,1.15,3.45,3.55,1.35,3.65,1.78,1.899,2.328,1.731,1.872,1.872,3.65,0.158,Visual,5.407,20,1.0
WETTING,1.0,0.25,3.45,0.7,0.55,3.85,1.298,0.786,1.761,1.593,1.05,1.663,3.85,0.367,Visual,4.636,20,1.0
FOAMY,0.8,1.35,3.45,0.8,0.55,4.15,1.196,1.725,1.877,1.322,1.146,1.182,4.15,0.324,Visual,4.88,20,1.0
SOCCER BALL,1.45,0.05,3.45,0.35,0.3,3.85,1.82,0.224,1.932,0.745,0.733,1.496,3.85,0.402,Visual,4.661,20,1.0
SHOVEL,1.0,0.0,3.444,0.167,0.333,4.0,1.455,0.0,1.977,0.707,0.97,1.283,4.0,0.447,Visual,4.731,18,0.947
SEAT BELT,0.944,0.0,3.444,0.333,0.056,3.778,1.798,0.0,1.688,1.188,0.236,1.592,3.778,0.442,Visual,4.573,18,1.0
COATHANGER,0.278,0.0,3.444,0.0,0.0,4.444,0.752,0.0,1.723,0.0,0.0,0.856,4.444,0.544,Visual,5.049,18,1.0
SHOE,0.778,0.0,3.444,0.278,1.056,4.389,1.309,0.0,1.247,0.669,1.514,0.778,4.389,0.441,Visual,5.028,18,1.0
FISHING POLE,0.722,0.389,3.444,0.389,0.5,4.111,1.32,1.145,1.688,1.037,1.15,1.41,4.111,0.39,Visual,4.805,18,1.0
WORK CLOTHES,0.278,0.056,3.444,0.278,0.722,3.889,0.461,0.236,1.79,0.575,1.179,1.41,3.889,0.442,Visual,4.643,18,1.0
THIMBLE,0.333,0.0,3.444,0.0,0.0,4.0,0.594,0.0,1.723,0.0,0.0,1.715,4.0,0.514,Visual,4.716,18,0.9
CLARINET,4.5,0.167,3.444,0.611,0.0,3.667,1.2,0.383,1.338,1.195,0.0,1.455,4.5,0.363,Auditory,5.662,18,1.0
FEVER,0.722,0.111,3.444,4.667,0.167,1.611,1.32,0.323,1.653,0.97,0.383,1.685,4.667,0.425,Interoceptive,5.278,18,1.0
NIGHTSHIRT,0.333,0.167,3.444,0.944,0.556,3.556,0.686,0.514,1.947,1.862,1.149,1.542,3.556,0.377,Visual,4.429,18,1.0
VIBRATOR,2.611,0.333,3.444,3.333,0.222,3.278,1.685,0.84,1.688,1.68,0.548,1.742,3.444,0.244,Haptic,5.078,18,1.0
PLUSH,0.111,0.0,3.444,0.222,0.0,3.167,0.471,0.0,1.688,0.548,0.0,1.823,3.444,0.496,Haptic,4.172,18,0.947
COTTON CLOTH,0.222,0.0,3.444,0.167,0.278,3.722,0.548,0.0,1.886,0.514,0.752,1.179,3.722,0.475,Visual,4.522,18,1.0
FRAYED,0.889,0.056,3.444,0.389,0.0,4.611,1.605,0.236,1.423,0.85,0.0,0.608,4.611,0.491,Visual,5.188,18,1.0
CUFF,0.167,0.0,3.444,0.111,0.0,4.0,0.514,0.0,1.504,0.471,0.0,1.372,4.0,0.518,Visual,4.716,18,1.0
FOAMINESS,1.278,1.167,3.444,0.222,0.333,3.889,1.934,1.654,1.688,0.647,0.767,1.676,3.889,0.355,Visual,4.694,18,1.0
SILVERWARE,1.111,0.722,3.444,0.333,0.167,4.0,1.641,1.127,1.822,0.686,0.514,1.534,4.0,0.392,Visual,4.742,18,1.0
SUPPLENESS,0.833,0.556,3.444,1.222,0.333,3.556,1.543,1.338,2.064,1.865,1.188,1.294,3.556,0.324,Visual,4.455,18,0.9
SCABBINESS,0.0,0.0,3.438,0.812,0.062,4.188,0.0,0.0,1.59,1.721,0.25,1.642,4.188,0.493,Visual,4.857,16,0.941
KICKBALL,2.625,0.125,3.438,0.812,0.125,4.25,1.784,0.5,1.632,1.471,0.5,1.125,4.25,0.363,Visual,5.143,16,1.0
SAFETY BELT,0.625,0.188,3.438,0.375,0.188,4.125,1.025,0.75,1.504,1.025,0.75,1.36,4.125,0.441,Visual,4.808,16,1.0
LETTUCE,0.625,4.625,3.438,0.875,2.125,4.062,1.258,1.025,1.711,1.628,2.062,1.289,4.625,0.254,Gustatory,6.01,16,1.0
CUTTING BOARD,0.688,0.062,3.438,0.062,0.125,3.562,1.014,0.25,1.825,0.25,0.5,1.548,3.562,0.441,Visual,4.417,16,1.0
SANITIZER,0.062,0.125,3.438,0.438,2.75,3.375,0.25,0.342,1.504,1.094,1.915,1.31,3.438,0.331,Haptic,4.641,16,1.0
SENSUAL,2.438,1.062,3.438,3.375,1.5,3.25,1.788,1.34,1.999,1.893,1.549,1.732,3.438,0.158,Haptic,5.097,16,1.0
SCRATCHING,2.25,0.188,3.438,0.938,0.062,3.0,1.949,0.75,1.632,1.769,0.25,1.862,3.438,0.342,Haptic,4.306,16,1.0
HAIRCUTTING,1.938,0.0,3.438,0.25,0.25,4.0,1.652,0.0,1.711,0.775,0.775,1.414,4.0,0.405,Visual,4.819,16,1.0
FRIGIDITY,1.0,0.188,3.438,3.188,0.25,2.125,1.506,0.75,1.75,2.228,0.775,1.962,3.438,0.319,Haptic,4.373,16,0.889
PETAL,0.25,0.312,3.438,0.312,2.688,4.5,0.775,0.793,1.59,0.793,1.702,1.095,4.5,0.37,Visual,5.328,16,0.941
POCKET WATCH,2.125,0.0,3.438,0.062,0.062,4.688,2.125,0.0,2.19,0.25,0.25,1.014,4.688,0.452,Visual,5.351,16,1.0
APRICOT,0.188,4.125,3.438,0.375,2.688,4.0,0.544,1.784,1.75,1.088,2.182,1.633,4.125,0.266,Gustatory,5.792,16,1.0
STAB,1.562,0.0,3.438,2.562,0.062,3.0,1.672,0.0,1.711,1.931,0.25,1.932,3.438,0.324,Haptic,4.452,16,1.0
GIRDLE,0.0,0.0,3.438,1.312,0.0,3.938,0.0,0.0,1.59,2.056,0.0,1.526,3.938,0.453,Visual,4.702,16,0.889
WEAPON,3.125,0.0,3.438,0.25,0.5,3.938,1.258,0.0,1.75,0.577,0.894,1.34,3.938,0.35,Visual,5.096,16,1.0
REINS,0.688,0.0,3.438,0.188,0.375,3.938,0.873,0.0,1.75,0.75,1.025,1.389,3.938,0.457,Visual,4.673,16,0.941
VOLT,1.25,0.312,3.438,3.125,0.75,2.125,1.483,0.793,1.711,1.784,1.291,1.996,3.438,0.284,Haptic,4.364,16,1.0
FISHINGHOOK,0.125,0.062,3.438,0.062,0.188,3.75,0.342,0.25,1.632,0.25,0.75,1.528,3.75,0.484,Visual,4.537,16,1.0
GRAININESS,1.188,1.438,3.438,0.812,0.375,3.875,1.642,1.459,1.632,1.109,0.806,1.025,3.875,0.315,Visual,4.703,16,0.941
SUNBURN,0.188,0.375,3.438,2.75,0.5,4.062,0.544,1.258,1.825,2.295,1.317,1.731,4.062,0.343,Visual,5.048,16,1.0
TACKLE,1.609,0.0,3.435,1.478,0.0,3.696,1.559,0.0,2.212,1.755,0.0,1.69,3.696,0.362,Visual,4.617,23,1.0
SPINY,0.429,0.0,3.429,0.714,0.0,3.357,0.756,0.0,2.138,1.49,0.0,1.598,3.429,0.432,Haptic,4.283,14,0.875
RAKE,1.714,0.048,3.429,0.143,0.143,4.19,1.454,0.218,1.777,0.478,0.478,1.401,4.19,0.429,Visual,4.918,21,1.0
PINCHED,0.095,0.0,3.429,2.238,0.0,1.81,0.301,0.0,1.989,2.143,0.0,1.721,3.429,0.453,Haptic,3.858,21,1.0
WATER BOTTLE,0.81,1.571,3.429,0.143,0.143,3.476,1.123,1.886,1.859,0.359,0.655,1.861,3.476,0.348,Visual,4.426,21,1.0
NOTCHING,0.857,0.0,3.429,0.0,0.0,3.429,0.864,0.0,1.828,0.0,0.0,1.505,3.429,0.444,Visual,4.331,14,0.7
COOLER,0.731,0.654,3.423,3.0,0.538,1.731,1.373,1.263,1.554,2.04,0.905,1.971,3.423,0.286,Haptic,4.182,26,1.0
DURABLE,0.789,0.211,3.421,0.316,0.211,3.526,1.357,0.631,1.465,0.946,0.631,1.504,3.526,0.391,Visual,4.387,19,1.0
TRAY,0.737,0.0,3.421,0.158,0.053,3.684,1.24,0.0,1.835,0.688,0.229,1.701,3.684,0.458,Visual,4.489,19,1.0
BEE STING,0.158,0.0,3.421,3.263,0.053,2.579,0.501,0.0,1.981,2.13,0.229,2.168,3.421,0.361,Haptic,4.513,19,1.0
HIGH FIVE,1.263,0.053,3.421,0.316,0.053,3.474,1.522,0.229,2.194,0.82,0.229,1.837,3.474,0.399,Visual,4.38,19,1.0
SUNTAN LOTION,0.316,0.368,3.421,0.316,3.211,3.737,1.157,1.165,1.677,0.82,1.548,1.485,3.737,0.301,Visual,5.006,19,1.0
PHYSICALLY,1.632,1.158,3.421,2.474,1.053,3.316,1.802,1.864,2.063,2.038,1.84,1.974,3.421,0.181,Haptic,4.621,19,0.95
DIALING,3.053,0.105,3.421,0.474,0.158,3.632,1.81,0.315,1.465,1.307,0.501,1.535,3.632,0.325,Visual,4.884,19,1.0
ARMFUL,0.421,0.0,3.421,1.0,0.211,2.158,1.305,0.0,1.774,1.7,0.918,2.007,3.421,0.474,Haptic,3.713,19,0.95
BRAKE PEDAL,0.737,0.105,3.421,0.474,0.053,2.947,1.098,0.459,1.895,1.02,0.229,1.779,3.421,0.435,Haptic,4.044,19,1.0
TAKE,1.263,0.368,3.421,0.368,0.105,2.737,1.727,1.212,1.865,0.761,0.315,2.104,3.421,0.401,Haptic,3.972,19,0.95
DUFFEL BAG,0.684,0.421,3.421,0.316,0.474,3.947,1.204,1.305,1.575,1.003,0.841,1.508,3.947,0.392,Visual,4.674,19,1.0
CUBE,0.526,0.684,3.421,0.211,0.158,3.684,1.073,1.493,1.575,0.713,0.501,1.635,3.684,0.406,Visual,4.49,19,1.0
WRINKLED,0.105,0.0,3.421,0.263,0.053,4.526,0.315,0.0,1.71,0.806,0.229,0.905,4.526,0.541,Visual,5.102,19,1.0
FLACCIDNESS,0.158,0.0,3.421,1.316,0.0,3.211,0.375,0.0,1.865,1.857,0.0,2.149,3.421,0.422,Haptic,4.225,19,0.905
GROPER,0.684,0.105,3.421,1.105,0.105,3.053,1.157,0.459,2.194,1.823,0.315,1.471,3.421,0.391,Haptic,4.124,19,0.95
LOOSE,0.737,0.053,3.421,0.895,0.105,2.789,1.147,0.229,1.895,1.449,0.315,1.782,3.421,0.421,Haptic,3.976,19,1.0
LATCH ON,1.158,0.158,3.421,0.684,0.053,3.368,1.425,0.688,1.465,1.108,0.229,1.921,3.421,0.381,Haptic,4.311,19,0.95
SLEDGEHAMMER,2.474,0.0,3.421,0.368,0.211,4.263,1.982,0.0,1.865,0.831,0.918,1.485,4.263,0.397,Visual,5.101,19,1.0
BOX,0.105,0.0,3.421,0.053,0.105,4.368,0.315,0.0,1.575,0.229,0.315,1.012,4.368,0.542,Visual,4.979,19,1.0
GRASS,0.74,0.575,3.42,0.438,3.033,4.412,1.314,1.166,1.555,1.09,1.535,1.016,4.412,0.315,Visual,5.365,15991,0.998
SHAWL,0.448,0.0,3.414,0.31,0.207,3.828,1.352,0.0,1.881,0.761,0.675,1.627,3.828,0.466,Visual,4.579,29,0.806
UNHOOK,1.235,0.235,3.412,0.471,0.176,4.0,1.147,0.664,1.372,1.179,0.529,1.173,4.0,0.401,Visual,4.728,17,0.895
KNITWEAR,0.353,0.294,3.412,0.294,0.294,3.941,1.222,1.213,1.543,1.213,1.213,1.435,3.941,0.425,Visual,4.658,17,1.0
DRESS,0.353,0.0,3.412,0.529,0.059,4.353,0.996,0.0,2.063,1.281,0.243,1.057,4.353,0.5,Visual,4.965,17,1.0
COVERALLS,0.588,0.059,3.412,0.706,0.529,4.412,1.176,0.243,1.583,1.404,1.068,0.87,4.412,0.448,Visual,5.017,17,0.944
WORKBAG,0.176,0.0,3.412,0.118,0.059,3.294,0.529,0.0,1.734,0.485,0.243,1.759,3.412,0.483,Haptic,4.226,17,0.944
UNTHAWED,0.529,1.0,3.412,0.647,0.824,3.529,1.231,1.225,1.661,1.412,1.468,1.546,3.529,0.302,Visual,4.408,17,1.0
VIBRATING,2.706,0.0,3.412,1.176,0.0,2.588,1.687,0.0,1.543,1.334,0.0,1.77,3.412,0.345,Haptic,4.282,17,1.0
HOME APPLIANCE,2.765,0.0,3.412,0.118,0.118,4.647,1.954,0.0,1.502,0.485,0.332,0.702,4.647,0.42,Visual,5.442,17,1.0
HORSE,3.294,0.235,3.412,0.176,1.588,4.647,1.49,0.752,1.121,0.529,1.417,0.862,4.647,0.335,Visual,5.645,17,0.944
HYPOTHERMIA,0.706,0.118,3.412,3.824,0.235,1.353,1.532,0.332,1.97,1.944,0.752,2.149,3.824,0.384,Interoceptive,4.618,17,0.944
BALLPOINT PEN,0.059,0.0,3.412,0.059,0.059,4.588,0.243,0.0,1.698,0.243,0.243,0.795,4.588,0.561,Visual,5.146,17,1.0
CRISPY,2.294,3.059,3.412,0.412,0.412,3.059,1.863,1.819,1.543,0.939,1.228,1.713,3.412,0.237,Haptic,4.779,17,1.0
AIRFLOW,2.0,0.176,3.412,1.353,1.412,1.647,1.658,0.529,1.372,1.693,1.734,1.869,3.412,0.324,Haptic,3.859,17,1.0
FLEXIBLE,0.647,0.471,3.412,2.235,0.176,3.647,1.455,1.328,2.063,1.954,0.728,1.998,3.647,0.328,Visual,4.638,17,0.944
FIREARM,3.471,0.0,3.412,0.412,0.706,4.059,1.972,0.0,1.734,0.87,0.985,1.435,4.059,0.337,Visual,5.299,17,1.0
FLOSS,0.529,1.294,3.412,0.588,0.471,3.765,0.943,1.759,1.77,1.372,1.281,1.48,3.765,0.327,Visual,4.574,17,1.0
EARLOBE,0.471,0.118,3.412,0.176,0.235,4.0,1.068,0.485,1.622,0.529,0.664,1.5,4.0,0.462,Visual,4.7,17,1.0
PRONGED,0.118,0.0,3.412,0.529,0.0,3.647,0.332,0.0,1.417,1.281,0.0,1.656,3.647,0.473,Visual,4.454,17,0.895
BARBWIRE,0.294,0.0,3.412,0.118,0.235,4.118,0.772,0.0,1.734,0.485,0.562,0.993,4.118,0.504,Visual,4.785,17,1.0
LIMB,0.882,0.353,3.412,2.0,0.471,4.059,1.495,1.057,1.734,2.0,1.328,1.144,4.059,0.332,Visual,4.869,17,1.0
PLUSHY,0.941,0.118,3.412,0.412,0.118,3.471,1.676,0.485,1.906,0.87,0.485,1.7,3.471,0.396,Visual,4.352,17,1.0
ZIT,0.0,0.0,3.412,1.118,0.0,4.412,0.0,0.0,1.938,1.616,0.0,1.121,4.412,0.493,Visual,5.026,17,0.895
SOIL,0.235,0.176,3.412,0.059,2.294,4.176,0.562,0.393,1.326,0.243,1.359,1.237,4.176,0.398,Visual,4.995,17,1.0
LIQUIDNESS,1.706,1.471,3.412,0.882,0.647,4.059,1.649,1.94,1.583,1.654,1.367,1.298,4.059,0.28,Visual,4.873,17,1.0
NEEDLES,0.176,0.0,3.412,1.0,0.0,3.647,0.728,0.0,2.093,1.696,0.0,1.835,3.647,0.443,Visual,4.469,17,1.0
NEEDLELIKE,0.588,0.353,3.412,1.176,0.294,3.471,1.417,1.222,1.839,1.879,1.213,2.004,3.471,0.342,Visual,4.369,17,0.944
DENIM,0.059,0.0,3.412,0.059,0.294,4.294,0.243,0.0,1.698,0.243,0.686,0.772,4.294,0.529,Visual,4.918,17,0.944
ROUNDEDNESS,0.294,0.176,3.412,0.118,0.176,4.412,0.849,0.728,1.46,0.485,0.728,0.795,4.412,0.5,Visual,5.008,17,0.944
SATIN,1.0,0.294,3.412,0.765,0.294,3.353,1.837,1.213,2.123,1.602,1.213,1.693,3.412,0.342,Haptic,4.289,17,0.944
ROCKY,0.176,0.0,3.412,0.235,0.0,3.706,0.529,0.0,1.661,0.562,0.0,1.795,3.706,0.492,Visual,4.492,17,1.0
SENSORY,3.176,3.353,3.412,3.412,3.0,3.765,2.128,2.06,2.033,2.063,2.264,1.522,3.765,0.038,Visual,6.123,17,1.0
LATCH,2.059,0.0,3.412,0.353,0.0,4.118,1.886,0.0,1.77,1.057,0.0,1.269,4.118,0.414,Visual,4.909,17,1.0
SEW,1.294,0.0,3.412,0.471,0.0,3.941,1.49,0.0,1.661,1.179,0.0,1.638,3.941,0.432,Visual,4.691,17,1.0
SCREWING,1.941,0.176,3.412,1.529,0.294,4.118,1.983,0.728,1.583,2.095,0.849,0.993,4.118,0.344,Visual,4.939,17,1.0
ONIONSKIN,0.656,1.562,3.406,0.594,3.062,4.031,1.428,1.999,1.701,1.241,1.966,1.513,4.031,0.258,Visual,5.168,32,0.889
POGO STICK,1.919,0.0,3.405,0.946,0.162,3.757,1.816,0.0,1.802,1.58,0.688,1.754,3.757,0.369,Visual,4.648,37,1.0
HOSIERY,0.4,0.333,3.4,0.4,0.333,3.8,1.298,1.291,1.502,1.056,0.9,1.207,3.8,0.4,Visual,4.553,15,0.789
COMFORT,1.7,1.0,3.4,3.85,1.0,2.75,2.003,1.747,1.667,1.954,1.686,1.97,3.85,0.208,Interoceptive,4.988,20,1.0
MOISTENER,0.475,0.15,3.4,0.475,0.975,2.675,1.109,0.58,1.736,1.198,1.387,1.526,3.4,0.399,Haptic,3.906,40,1.0
UNSMOOTHED,0.133,0.733,3.4,0.733,0.2,2.733,0.352,1.624,1.805,1.486,0.775,1.751,3.4,0.412,Haptic,3.926,15,0.882
PRESSURE,1.933,0.067,3.4,3.667,0.267,3.0,1.831,0.258,1.595,1.759,0.799,1.773,3.667,0.292,Interoceptive,4.971,15,1.0
SLINGSHOT,1.933,0.0,3.4,0.533,0.0,4.2,1.944,0.0,1.724,1.246,0.0,1.424,4.2,0.417,Visual,4.943,15,1.0
JEWELRY,0.7,0.1,3.4,0.25,0.15,4.3,1.261,0.447,1.231,0.716,0.489,1.081,4.3,0.472,Visual,4.921,20,1.0
BALSAWOOD,0.667,0.2,3.4,0.067,1.4,3.533,1.447,0.561,1.404,0.258,1.639,1.598,3.533,0.374,Visual,4.422,15,0.75
LETTER OPENER,0.65,0.0,3.4,0.25,0.05,3.65,1.04,0.0,1.698,0.786,0.224,1.631,3.65,0.456,Visual,4.452,20,1.0
EMBOSSING,1.2,0.2,3.4,1.2,0.5,4.6,1.317,0.632,1.838,1.619,0.85,0.966,4.6,0.396,Visual,5.195,10,0.556
SCRATCHES,1.5,0.1,3.4,1.9,0.0,3.35,1.906,0.447,1.903,2.269,0.0,1.843,3.4,0.332,Haptic,4.433,20,1.0
